account,out_block_std,out_time_ptp,out_amount_sum,out_amount_max,out_amount_min,out_amount_mean,out_amount_std,out_count,out_unique,out_unique_ratio,in_block_std,in_time_ptp,in_amount_sum,in_amount_max,in_amount_min,in_amount_mean,in_amount_std,in_count,in_unique,in_unique_ratio,to_out_sum_media,to_out_min_std,to_out_sum_min,from_in_sum_min,from_in_min_std,from_in_min_sum,from_in_mean_sum
0x644d1fc4d4d3281c647d034c9d492f65b824ba4e,0,0,0,0,0,0,0,0,0,0,0.0,1427609719.0,1527609718.0,1527609718.0,1527609718.0,1527609718.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x8715e3e9cbe013bf54de58431a078a650b2ece1a,8606652.01198609,1447229763.0,11.78643514,11.63256514,0.05599,3.9288117133333333,5.447403132819883,3,3,1.0,0.9187944437883203,1427938922.0,18333640010.0,1527938921.0,1527746787.0,1527803334.1666667,71186.05713765552,12,3,0.25,0.7345852096825396,0.45168655099314287,0.0006479799999999999,4.690738582544119,0.0,0.01095846,13998.734327868737
0xbb749c9ff8af27004f004c110e7a97a08f54eb33,0,0,0,0,0,0,0,0,0,0,0.13,1427817059.0,3055431151.0,1527817058.0,1527614093.0,1527715575.5,101482.5,2,0,0.0,0,0,0,0.0888,368.7320228035005,195779.12279244748,232520.49657429312
0xc87855c2f2feb563626dff1b1b3a332e6f0b10de,0,0,0,0,0,0,0,0,0,0,0.0,1427585059.0,1527585058.0,1527585058.0,1527585058.0,1527585058.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x13f1c1ec53ce71b36664bb1c92f46e36f71bfadd,0,0,0,0,0,0,0,0,0,0,0.8601935881985284,1428038385.0,12220110833.0,1528038384.0,1525708782.0,1527513854.125,749693.4965229853,8,0,0.0,0,0,0,1.2153277999999998,224.78017658914465,170709.81508170126,244771.40238066632
0x70f1f3feb2d4f637df7fd14e5f0de782ed51ee14,0,0,0,0,0,0,0,0,0,0,0.0,1427610683.0,1527610682.0,1527610682.0,1527610682.0,1527610682.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x381e939af91d2dfd1d0c0fd1dcc017ec9c6f3bca,0,0,0,0,0,0,0,0,0,0,0.0,1427604845.0,1527604844.0,1527604844.0,1527604844.0,1527604844.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x0ce466b56029da0f1554b0018812cc338d26207e,0,0,0,0,0,0,0,0,0,0,0.0,1427589699.0,1527589698.0,1527589698.0,1527589698.0,1527589698.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xb9c9d59e9b4491cd033c0e4d0c3c8748e813faf9,134401.0,1419627482.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1427580978.0,1527580977.0,1527580977.0,1527580977.0,1527580977.0,0.0,1,2,2.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x9408811ae05dec91831ea62487dfe1da0391d665,0,0,0,0,0,0,0,0,0,0,0.0,1427591021.0,1527591020.0,1527591020.0,1527591020.0,1527591020.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x621ec4a395e1723574e3382e377e641811869f48,26879.0,1406161622.0,900.68916,823.69958,76.98958,450.34458,373.35499999999996,2,1,0.5,250.63935356514858,1428996548.0,9111451199.0,1528996547.0,1507494270.0,1518575199.8333333,9561091.199127577,6,1,0.16666666666666666,13.400662453359509,51.53382176221461,0.01,1.0611496910686595,73.89246140901353,46662.36999205081,247228.06746142893
0x62cefc628ae63e473df3f7b663da9c3b2f02fa4f,0.0,1420058543.0,2.207292,2.207292,2.207292,2.207292,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0xf7b64e8c4b16ff0404f06557ec99174d10a39581,0,0,0,0,0,0,0,0,0,0,0.07237350000000009,1427597210.0,3054916443.0,1527597209.0,1527319234.0,1527458221.5,138987.5,2,0,0.0,0,0,0,1.061149691,295.5261249178611,211445.839600345,240353.8549782419
0xafe844d900750de6c70d870f59f2e18f5ecdfd1c,194451.0,1417850796.0,13.02711905,8.15667123,4.87044782,6.513559525,1.6431117050000004,2,2,1.0,0,0,0,0,0,0,0,0,0,0,911.2297407771997,219.5339760696039,0.03,0,0,0,0
0x651db92578bc3973f0a0dcc972ac8ce608a47b1d,0.0,1430630378.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1427610082.0,1527610081.0,1527610081.0,1527610081.0,1527610081.0,0.0,1,1,1.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xe513a0274f45ca6c5a5e01537b5b6e42f34605c6,0,0,0,0,0,0,0,0,0,0,1.6749530331317461,1431272302.0,4586229615.0,1531272301.0,1527343221.0,1528743205.0,1791756.6507030653,3,0,0.0,0,0,0,0.80924376,330.8952939293896,131589.95072464392,244052.75630145165
0x02545bfcb58f39aa7f07535b90b200b9729973d2,0,0,0,0,0,0,0,0,0,0,0.0,1427580978.0,1527580977.0,1527580977.0,1527580977.0,1527580977.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x007c8d05f52c4851d6ceb05c8c79ec727466ab73,4162884.2081666724,1431419074.0,3.4,2.0,0.0,0.0723404255319149,0.3233482594300063,47,21,0.44680851063829785,7.450199088502202,1427583888.0,19836919128.0,1527583887.0,1518209971.0,1525916856.0,2333755.3790927418,13,21,1.6153846153846154,68.95922564221048,0.0,0.540476762088672,1.00979,27.087163224371107,11037.25903,84503.33874445176
0xb61fa04274caf51abf314104f7988f363ece3cd6,0,0,0,0,0,0,0,0,0,0,0.0,1427586752.0,1527586751.0,1527586751.0,1527586751.0,1527586751.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x097c53ca4d76817b7e6204567243c158caccc2e0,9490274.18904293,1431539565.0,63.0,53.0,0.0,2.8636363636363638,11.13673468769604,22,12,0.5454545454545454,6.801294839326036,1427956250.0,4582613845.0,1527956249.0,1527059340.0,1527537948.3333333,368636.40583853837,3,12,4.0,15.704812161348174,11.294479428351519,0.01,1.0758278,224.78017658914465,170709.81508170126,213463.63069109028
0x39fdd563363660a1a02cbdd9839d3d5dfd72f922,0,0,0,0,0,0,0,0,0,0,0.0,1427604845.0,1527604844.0,1527604844.0,1527604844.0,1527604844.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xfa3ec9af1f38d0770f7cc0bf0a6c72e4669b68c0,0,0,0,0,0,0,0,0,0,0,0.0,1427584901.0,1527584900.0,1527584900.0,1527584900.0,1527584900.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xc872b37ede27112ca9c50c92a8d8e2fe1aef35a8,0.0,1427562446.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,2.9196348141233623,1431908624.0,4591218279.0,1531908623.0,1527592493.0,1530406093.0,1991050.4686220286,3,1,0.3333333333333333,0,0,0,0.02,138.41840392862437,20338.761331857848,157827.7489355766
0x58c3328be79c64fc07f4635c1594884605029a27,0,0,0,0,0,0,0,0,0,0,0.0,1427580978.0,1527580977.0,1527580977.0,1527580977.0,1527580977.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x021def223d3124239b03427ce3cc8b330a33f4c1,1910606.3326535244,1431392606.0,0.2,0.2,0.0,0.025,0.06614378277661477,8,6,0.75,0.543587905,1428793629.0,3056392464.0,1528793628.0,1527598836.0,1528196232.0,597396.0,2,6,3.0,3.4974433036796198,47.84040389813066,0.2,1.061149691,295.5261249178611,211445.839600345,240353.8549782419
0xdc2e068928cec534652e86fc99ab9f61b08fe39b,0.0,1427595894.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1427595561.0,1527595560.0,1527595560.0,1527595560.0,1527595560.0,0.0,1,1,1.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x96b56f743b452e71797e1aee5cfbfff47fd05f59,0,0,0,0,0,0,0,0,0,0,0.0,1427600915.0,1527600914.0,1527600914.0,1527600914.0,1527600914.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x913daf5d798743a7be98b46576303dca3f74ec20,0,0,0,0,0,0,0,0,0,0,0.0,1427612424.0,1527612423.0,1527612423.0,1527612423.0,1527612423.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xdfdde10a6c7406d342b6ee0c03c70cec001bb18b,3477703.4381903885,1424970369.0,99.9984271,87.9995191,2.9995191,24.999606775,36.37989132780719,4,3,0.75,0,0,0,0,0,0,0,0,0,0,114.07099909477182,160.86926152575037,0.03,0,0,0,0
0xc69aac7bf37eafd254abac888239d2acf68aecbf,0.0,1415933798.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.5049999999999999,1428302381.0,3055898328.0,1528302380.0,1527595948.0,1527949164.0,353216.0,2,1,0.5,0,0,0,0.00979,378.69404679540935,11037.25903,140149.5646930694
0xd770e3a72c632610ed09572bcf9ca95e843b89c2,0,0,0,0,0,0,0,0,0,0,0.0,1427604845.0,1527604844.0,1527604844.0,1527604844.0,1527604844.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x1fb5a8f3f854e6f634bca23dd18b21c7ded6187d,0,0,0,0,0,0,0,0,0,0,0.0,1427589050.0,1527589049.0,1527589049.0,1527589049.0,1527589049.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x8da8f4d9290715cdb5d269a2af29193f945caa19,0.0,1420219174.0,4.713412,4.713412,4.713412,4.713412,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0x76885502035e01d24a57457ea8b00354846d3d78,0,0,0,0,0,0,0,0,0,0,0.0,1427601499.0,1527601498.0,1527601498.0,1527601498.0,1527601498.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xf76cdbf1f4a2e62e5e150038b235327be092a6c5,0,0,0,0,0,0,0,0,0,0,0.0,1427586460.0,1527586459.0,1527586459.0,1527586459.0,1527586459.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xd55548ab0d09cf2d6971c8c429d213ae3f50adbb,3470609.8857883555,1425836452.0,0.0,0.0,0.0,0.0,0.0,54,4,0.07407407407407407,1.5,1427771610.0,3055368802.0,1527771609.0,1527597193.0,1527684401.0,87208.0,2,4,2.0,0,0,0,0.0888,368.7320228035005,195779.12279244748,232520.49657429312
0xe27c3b0add1293cc73c6acda56061fb6a4ecdae5,0,0,0,0,0,0,0,0,0,0,0.0,1427586752.0,1527586751.0,1527586751.0,1527586751.0,1527586751.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x1211a486219a4aba66d4f0274d23c91972b73bd5,180.5,1427585191.0,0.24,0.24,0.0,0.12,0.12,2,1,0.5,0.0,1427584378.0,1527584377.0,1527584377.0,1527584377.0,1527584377.0,0.0,1,1,1.0,0.02670467034227418,0.10309719934090632,1e-18,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x466352f71adc9c9c64d5bdca5dbf866a78911e9f,7373912.898828545,1430639749.0,2.0,1.0,0.0,0.07142857142857142,0.2575393768188564,28,13,0.4642857142857143,0.0,1427585494.0,1527585493.0,1527585493.0,1527585493.0,1527585493.0,0.0,1,13,13.0,0.8985912148429973,0.2316899064463741,0.11,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x9fa8ae490fdabdfc1e5e9c16505f910684bd0887,0.0,1420228532.0,5.70132335,5.70132335,5.70132335,5.70132335,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0x7252a4b136c51a7baac2a17a1ee5110ac75b9ba5,373358.5,1419008328.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,0.0,1427599542.0,1527599541.0,1527599541.0,1527599541.0,1527599541.0,0.0,1,2,2.0,2.0555326671936682,0.1419627371820145,0.34561623307402123,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xe35143d334caa37bd02297cf0fe745a404d91213,3717.888498716562,1425333783.0,0.0,0.0,0.0,0.0,0.0,3,1,0.3333333333333333,0.0,1427589005.0,1527589004.0,1527589004.0,1527589004.0,1527589004.0,0.0,1,1,1.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xf334e695008b131f590e3118ba78f856ce80ea4b,0.0,1418397121.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,1427584901.0,1527584900.0,1527584900.0,1527584900.0,1527584900.0,0.0,1,1,1.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xaf14169f62a26e84eb084208bc9463a9500601a1,0,0,0,0,0,0,0,0,0,0,0.0,1427613683.0,1527613682.0,1527613682.0,1527613682.0,1527613682.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xf14f86a48cd256643ae4372521d2eb59691905d0,1637027.645509442,1421787211.0,7.694725287000001,1.963009589,1.874208063,1.9236813217500002,0.03300427923441873,4,3,0.75,0,0,0,0,0,0,0,0,0,0,867.6622370838708,175.4084352647233,0.053599999999999995,0,0,0,0
0x463cf7b3d8bbf21948b65b1d54cfeafe0fd44658,0,0,0,0,0,0,0,0,0,0,0.06189249999999996,1427978208.0,3055580834.0,1527978207.0,1527602627.0,1527790417.0,187790.0,2,0,0.0,0,0,0,1.0028278,224.78017658914465,200419.2066354308,234840.5384957848
0x3b09b73059ebf214cc95b611689fd640da565034,0,0,0,0,0,0,0,0,0,0,15.442785702275351,1431977989.0,7642665131.0,1531977988.0,1527586751.0,1528533026.2,1724124.0773006333,5,0,0.0,0,0,0,0.089920577,368.7320228035005,120682.82413494954,195241.27242784528
0x893e6ff7e0b0ebb2fbf404ccc113b426d1ae7294,5435951.399089083,1441310823.0,2.5,1.0,0.0,0.08620689655172414,0.2648670947540899,29,13,0.4482758620689655,0.0,1427581018.0,1527581017.0,1527581017.0,1527581017.0,1527581017.0,0.0,1,13,13.0,8.717708304562073,0.2316899064463741,0.11059385073092066,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xe23c98de89b54a7ce73e272c8b2fb01451f1fa0c,0,0,0,0,0,0,0,0,0,0,0.0,1427596316.0,1527596315.0,1527596315.0,1527596315.0,1527596315.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xb518b95fcf5076daa928d719f35137d58319760f,3771645.4859337998,1428683449.0,239.26744047200006,19.996412,1.996412,5.696843820761905,3.480700700761389,42,6,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,1532.2373831124842,65.9922751346628,0.1045189,0,0,0,0
0x46a6a5559201a912a36382e2034ead6962da642e,0,0,0,0,0,0,0,0,0,0,14.690838233825001,1434921841.0,52048881504.0,1534921840.0,1527060084.0,1530849456.0,2691004.3219012227,34,0,0.0,0,0,0,4.941334215271885,35.79531066926399,11588.530727249994,163547.22961422236
0xfb4c56d429237f779ccb6a341212b9d5171d102d,0,0,0,0,0,0,0,0,0,0,0.0,1427610166.0,1527610165.0,1527610165.0,1527610165.0,1527610165.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x08f9a6355099d3bb39355ce54a0e44503a1c1abe,3314920.056494877,1416770942.0,9.0,5.0,0.0,3.0,2.160246899469287,3,2,0.6666666666666666,42.16262130262841,1427601724.0,4566201972.0,1527601723.0,1510998526.0,1522067324.0,7826822.125384095,3,2,0.6666666666666666,5.893421737366023,10.715059869496894,0.0,0.000378,28.572685889625237,26855.77820506798,148058.82428060338
0x5927ca4b383525af9747a205831d2161a32b685e,5926466.5,1420338319.0,0.825,0.825,0.0,0.4125,0.4125,2,2,1.0,4.1047735828506635,1427601561.0,7611912574.0,1527601560.0,1517193456.0,1522382514.8,4029401.7802022374,5,2,0.4,1.3434210526315788,1.3110823698797183,0.0,0.028596000000000003,1.012287504180111,26.57234591,294720.5012324772
0x7831b53550c1e0a065b94036852c8ce10cf97e5c,1217384.4925368433,1420321897.0,39.405935099999994,16.123592,5.789412,9.851483775,4.2839085045745255,4,3,0.75,0,0,0,0,0,0,0,0,0,0,1187.679166986136,245.92094200030536,0.0486,0,0,0,0
0x673ed6934f8c6ef54635ccb1f7fb286f57fe5a0c,5043084.0,1430144418.0,4.302294369,3.302589,0.999705369,2.1511471845,1.1514418155000001,2,2,1.0,0,0,0,0,0,0,0,0,0,0,312.53534366616395,245.92094200030536,0.03,0,0,0,0
0x9f7907fcab171bd0a0c8de8cfd94a87b6317dbdb,4220104.793037012,1430090700.0,12.258074295,1.988909859,1.069659735,1.7511534707142857,0.32647657165997457,7,3,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,1055.7794329923345,245.92094200030536,0.053599999999999995,0,0,0,0
0xfe507de4ece5b315ab22a40b6e99121fa3eebee9,0,0,0,0,0,0,0,0,0,0,0.0,1427604148.0,1527604147.0,1527604147.0,1527604147.0,1527604147.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x0f6302fd4b3c13046f16bf7a58e99560e84b283c,0.0,1420225061.0,15.279412,15.279412,15.279412,15.279412,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0x94d99f50f08fe740506266b7c9c9efe399194da2,1377719.0080201165,1432514777.0,0.008,0.008,0.0,0.0005,0.0019364916731037084,16,10,0.625,2.471346771753643,1428074158.0,4583069242.0,1528074157.0,1527413698.0,1527689747.3333333,280306.96750804386,3,10,3.3333333333333335,0.5914206744050483,0.0,0.5369644176342027,1.2628278,224.78017658914465,131589.95072464392,200423.6759054045
0xb9ddc930698c0b05511357791e188b5ffa434631,3059922.3309439663,1425654196.0,9.084198325,5.206396314,1.919021568,3.0280661083333333,1.5403975797880132,3,3,1.0,0,0,0,0,0,0,0,0,0,0,867.6622370838708,175.4084352647233,0.053599999999999995,0,0,0,0
0xf5613e4da78cee6a1bffdf9c235d56bbf6d01d8d,1577954.0125169787,1425687232.0,96733.51859734167,6845.0,0.015,22.890089587633696,152.1582891977499,4226,3642,0.8618078561287269,160.53527868755913,1425684868.0,9154749621576.0,1525684867.0,1516344724.0,1517948867.7791412,1182676.2987267328,6031,3642,0.6038799535732051,5927.885473653721,0.0,2819.911496746417,2298.643688167004,0.0,0.00122264,8624.842392256707
0x14b97e5644747e11bcc7b738a7f75abb98e8e562,0,0,0,0,0,0,0,0,0,0,0.27207003223396214,1427599542.0,6099931282.0,1527599541.0,1517134583.0,1524982820.5,4531182.101368776,4,0,0.0,0,0,0,0.018596,378.69404679540935,269261.8703561388,575730.3324091434
0x5e8f0678658af38dc3dba5916d9a2e673593d015,0,0,0,0,0,0,0,0,0,0,0.4399994927449189,1427830834.0,6109957979.0,1527830833.0,1526700269.0,1527489494.75,465126.8509903374,4,0,0.0,0,0,0,1.1116998,115.67218402281095,150253.2923427136,205098.09516376661
0xac55bd0e25e5f7d3d90981e0c545d58f06314dbb,4877544.5,1430072329.0,3.288094,2.138262,1.149832,1.644047,0.49421500000000007,2,2,1.0,0,0,0,0,0,0,0,0,0,0,312.53534366616395,245.92094200030536,0.03,0,0,0,0
0x2215867657a915161ad584a928341180f08d188d,0,0,0,0,0,0,0,0,0,0,15.0,1427609413.0,3054956527.0,1527609412.0,1527347115.0,1527478263.5,131148.5,2,0,0.0,0,0,0,0.26,330.8952939293896,131589.95072464392,200425.91054039134
0xfb8442c48469eabddca108f27e2289e501b3e471,1123871.5089584237,1420460983.0,76.57383843199999,25.12720413,3.004291962,9.571729804,7.11739790779013,8,2,0.25,0,0,0,0,0,0,0,0,0,0,444.4350776599653,245.92094200030536,0.025,0,0,0,0
0x922b0705c47e048e0280f35a4755411b93451bd3,6455766.010884552,1431711319.0,0.0,0.0,0.0,0.0,0.0,5,4,0.8,1.4216040109152146,1429030130.0,10694156022.0,1529030129.0,1527355447.0,1527736574.5714285,551046.6677244722,7,4,0.5714285714285714,4.933226569535244,0.0,0.4077803909880712,0.3488,27.087163224371107,38513.22559166822,158786.0423662246
0x53b7105113efcd9317c68f6d03433a3fbdf02a35,0,0,0,0,0,0,0,0,0,0,0.0,1427608416.0,1527608415.0,1527608415.0,1527608415.0,1527608415.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x5b3932fb42c76b17c85a3f574f0e6e3f7151acef,672575.0009218006,1412219406.0,0.0,0.0,0.0,0.0,0.0,5,3,0.6,16.480728156396427,1427586752.0,4569853216.0,1527586751.0,1515428611.0,1523284405.3333333,5563292.798027461,3,3,1.0,0,0,0,0.01,378.69404679540935,75381.63851460684,145272.44988468717
0xa6a18e09e10f5d1d740a191c0416f5b1bedfbef1,0,0,0,0,0,0,0,0,0,0,0.0,1427588997.0,1527588996.0,1527588996.0,1527588996.0,1527588996.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xbdb78823a84f2488c3362eb2b4e5aa5642794b94,0,0,0,0,0,0,0,0,0,0,0.0,1427583310.0,1527583309.0,1527583309.0,1527583309.0,1527583309.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xef283e3d49a71bba4b13fe5deadefa01c7acbf03,0,0,0,0,0,0,0,0,0,0,0.0,1427595742.0,1527595741.0,1527595741.0,1527595741.0,1527595741.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xeb1dfc66398b7001468499f6ab74759d406cc358,0,0,0,0,0,0,0,0,0,0,0.0,1427601499.0,1527601498.0,1527601498.0,1527601498.0,1527601498.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xf03218fef2cea3db80c6067c6e773f70cfea021b,4560883.495751225,1430657461.0,1005.5144917800002,160.99515414,1.999412,10.929505345434784,17.646771157951488,92,10,0.10869565217391304,0,0,0,0,0,0,0,0,0,0,2041.0667635406267,68.00452806461357,0.13591889999999998,0,0,0,0
0xbe1a0c22835e2ce33cb37a707d59daa61c9b33d3,213894.45547642314,1420555380.0,8.31778422,3.499412,1.999412,2.77259474,0.6132494426151688,3,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,829.1007920555721,245.92094200030536,0.038599999999999995,0,0,0,0
0xb0dd402e57cea15d404305cced37c425d94399a7,0,0,0,0,0,0,0,0,0,0,0.0,1427584378.0,1527584377.0,1527584377.0,1527584377.0,1527584377.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xe6a9541838726db33c94d448001be3d9aee48981,0,0,0,0,0,0,0,0,0,0,0.0,1427606903.0,1527606902.0,1527606902.0,1527606902.0,1527606902.0,0.0,1,0,0.0,0,0,0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0xd12cd8a37f074e7eafae618c986ff825666198bd,0,0,0,0,0,0,0,0,0,0,1231.147464668996,1434590610.0,578297148388.0,1534590609.0,1439727435.0,1482813200.9948719,12323223.203993661,390,0,0.0,0,0,0,0.2607013200392371,95.0196368974966,99273.06096017848,1623135.6920326643
0xfe3ed5640cee45248fa9bf2836d5ccdf69b68a10,3892207.0,1425278212.0,39.8893448,19.9998698,19.889475,19.9446724,0.055197399999999064,2,1,0.5,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0xf5f64ac0c6309cb168c50abfcc776c46a6be4336,297615.5,1417475225.0,14.352268550000002,8.95528355,5.396985,7.176134275000001,1.7791492750000004,2,2,1.0,0,0,0,0,0,0,0,0,0,0,108.7467923170352,152.1582891977499,0.03,0,0,0,0
0xbe3d85e466f5a8760d654554d4a018684d65956f,4081631.259830834,1427996522.0,50.26427317,19.90646903,1.4998152,10.052854634000001,7.257479527368573,5,3,0.6,0,0,0,0,0,0,0,0,0,0,119.57254216449348,92.054875650047,0.045,0,0,0,0
0xd66d6ab94fd52a0ac17200d6cc2cb62d9929f5ac,534707.1351979511,1427598040.0,0.9153175,0.31205618,0.119706,0.18306350000000002,0.07159663567398235,5,1,0.2,0.0,1427597210.0,1527597209.0,1527597209.0,1527597209.0,1527597209.0,0.0,1,1,1.0,1.3952116971363753,3.5016109831144626,0.0,0.0,378.69404679540935,269261.8703561388,269261.8703561388
0x92083edb6ee64fea72259d680a0a1754e6571095,0.0,1420122052.0,2.079412,2.079412,2.079412,2.079412,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0xa5f0d79a9982ba658bfb3d585f15f1f4746ec628,4939595.822337811,1431607749.0,15.0,15.0,0.0,0.45454545454545453,2.5712973861329,33,8,0.24242424242424243,3.9940873876211422,1431102843.0,9145605943.0,1531102842.0,1514790075.0,1524267657.1666667,6221923.828615616,6,8,1.3333333333333333,2184.1322096509725,9.863139151875709,12.728963,0.20201317800000002,16.611823046414745,1772.1262371948367,101643.42497039703
0x45c7031a848a2cf72b54a2543237459795f54c97,103293.20584264,1420572318.0,169.184148,74.729412,9.999412,42.296037,30.69177575787812,4,1,0.25,0,0,0,0,0,0,0,0,0,0,85.8567027294015,245.92094200030536,0.015,0,0,0,0
0x0814d7625ead90eaca41b3501a5b73ad5dab020e,19683.09036305021,1427645015.0,0.0,0.0,0.0,0.0,0.0,5,3,0.6,0.0,1427591648.0,1527591647.0,1527591647.0,1527591647.0,1527591647.0,0.0,1,3,3.0,0.040691912020001,0.0,0.040691912020001,0.0,378.69404679540935,269261.8703561388,269261.8703561388
